class_id	student_id	sentence_id	sentence	TRANSLATION	gibbs	gibbs options	emotions
FAU	130	0	Da ich bereits verschiedene Praktika in der Schule gemacht und Psychologie 1 belegt habe, kannte ich schon einige diagnostische Methoden, die man als Lehrkraft in der Schule anwenden kann.	" "" Since I already did different internships in school and took Psychology 1  I already knew some diagnostic methods that can be used as a teacher in school. "" "	2.0	2, 0	satisfaction
FAU	130	1	Auch mit dem Thema Feedback habe ich mich bereits beschäftigt, da dies Teil eines Workshops war, den ich besuchte.	" "" I also already dealt with the topic of feedback  as this was part of a workshop I attended. "" "	0.0	0	0
FAU	130	2	Diese beiden Aspekte jedoch so konkret und genau in einer fiktiven – aber prinzipiell realen – Situation zu durchdenken hat mir noch einmal ganz andere Ansätze verschafft.	" "" However  thinking through these two aspects so concretely and precisely in a fictitious - but in principle real - situation has provided me with completely different approaches once again. "" "	2.0	2, 0	approval
FAU	130	3	Mit den Vorlesungsfolien habe ich mich Stück für Stück durch diese Lerneinheit gearbeitet und den Stoff noch einmal vertieft.	" "" With the lecture slides I worked my way through this learning unit piece by piece and deepened the material once again. "" "	0.0	0	0
FAU	131	0	Die Thematik ist für mich sehr interessant, jedoch muss ich mich noch etwas genauer mit den einzelnen Teilen beschäftigen.	" "" The subject matter is very interesting for me  however  I still have to deal with the individual parts a little more closely. "" "	3.0	2, 3	itnerest, determination, acceptance
FAU	131	1	Ich denke, das meine Hausaufgabe nicht die beste ist, jedoch  habe ich mir hierbei Mühe gegeben, um gute Fortschritte zu erzielen.	" "" I think that my homework is not the best  however  I have made an effort here to make good progress. "" "	4.0	2, 4	disapproval, satisfaction
FAU	131	2	Ich denke, mir würde es weiterhelfen, wenn man zu den jeweiligen Themenbereichen evtl einen Lösungsvorschlag nach Abgabe bekommt.	" "" I think it would help me further  if one gets to the respective topics evtl a solution suggestion after delivery. "" "	4.0	3/4	anticipation
FAU	131	3	So kann man sehen, was gut und schlecht gemacht ist.	" "" So one can see what is well and badly done. "" "	0.0	0	0
FAU	131	4	Dadurch das alleinige Lernen (bspw. Schulpädagogik) mich sehr viel Zeit kostet, hoffe ich jedoch auf ein gutes Ergebnis bzw die Bestätigung, das ich die Klausur schreiben darf.	" "" Thereby the alone learning (bspw. school pedagogy) me very much time costs  I hope however for a good result and/or the confirmation  which I may write the examination. "" "	2.0	0, 2	challenge, hope, anticipation
FAU	131	5	Meiner Meinung nach habe ich verstanden, was als Hausaufgabe erledigt werden soll, jedoch mangelt es mir teilweise an der Umsetzung (Uneinigkeit, ob Stichpunkte oder aber Sätze…).Spaß	" "" In my opinion  I have understood what is to be done as homework  but I lack partly in the implementation (disagreement  whether bullet points or but sentences ...).fun "" "	3.0	2, 3	satisfaction, disapproval
FAU	131	6	gemacht hat mir besonders die erste Aufgabe, denn hier habe ich die Pädagogische Diagnostik in Bezug auf das Fallbeispiel einmal genau und vereinfacht dargestellt und eigene Stichpunkte hinzugefügt, die es mir etwas leichter machen, das Ganze zu verstehen.	" "" I especially enjoyed the first task  because here I presented the pedagogical diagnostics in relation to the case study once exactly and simplified and added my own key points  which make it a little easier for me to understand the whole thing. "" "	3.0	1/3	joy, appreciation
FAU	131	7	Ich habe mich gezielt auf die Aufgabe konzentriert und falls für mich etwas nicht ganz so verständlich war, habe ich mir die Zeit genommen, um mich noch etwas genauer damit zu beschäftigen.	" "" I focused specifically on the task and if something was not quite as understandable to me  I took the time to look into it a bit more. "" "	0.0	0	0
FAU	131	8	Da die Aufgabe schon etwas Zeit in Anspruch genommen hat, beurteile ich meinen Lösungsvorschlag mit der Note 2.	" "" Since the task has already taken some time  I assess my proposed solution with the grade 2. "" "	3.0	3, 0	0
FAU	131	9	Ob dies richtig bewertet ist, weiß ich natürlich nicht.	" "" Whether this is correctly graded  I do not know  of course. "" "	0.0	0	0
FAU	131	10	Dennoch habe ich mein bestes gegeben.	" "" Nevertheless  I did my best. "" "	2.0	1/2	satisfaction
FAU	131	11	Im Allgemeinen würde ich die Aufgabe und Thematik  „Einführung in die Pädagogische Diagnostik“ als einen sehr interessanten Bereich weiterempfehlen, denn man kann hier als Studierende/r aber auch als Lehrer/in sehr viel Lernen und seine Kompetenzen etwas „auffrischen“	" "" In general  I would recommend the assignment and topic ""Introduction to Pedagogical Diagnostics"" as a very interesting area  because you can learn a lot here as a student but also as a teacher and ""refresh"" your skills a bit "" "	4.0	3, 4	appreciation
FAU	132	0	Im Gegensatz zu der vorherigen Aufgabe „Klassenmanagement und Umgang mit Störungen“, fiel es mir bei dieser Aufgabenstellung etwas schwerer mich in die Thematik einzuarbeiten.	" "" In contrast to the previous task ""Class management and dealing with disturbances""  I found it somewhat more difficult to familiarize myself with the subject matter in this task. "" "	2.0	2, 0	challenge
FAU	132	1	Wohlmöglich lag dies daran, dass der Praxisbezug nicht so stark gegeben war und die eigene Erfahrung (noch) nicht mit einfließen konnte.	" "" Probably this was due to the fact that the practical relevance was not so strong and the own experience could not (yet) flow into it. "" "	0.0	0, 3	0
FAU	132	2	Dennoch fand ich das Thema interessant und konnte recht kontinuierlich die Lerninhalte, in Kombination mit der schriftlichen Aufgabe, durcharbeiten.	" "" Nevertheless  I found the topic interesting and was able to work through the learning content quite continuously  in combination with the written assignment. "" "	2.0	2, 0	interest, approval
FAU	132	3	Auch hier hat es wieder Spaß gemacht, sich in eine Situation hineinzuversetzen, zu versuchen, als Lehrkraft mit einer gewissen Situation umzugehen.	" "" Again  it was fun to put myself in a situation  to try to deal with a certain situation as a teacher. "" "	3.0	1, 3	joy
FAU	132	4	Die nicht viel vorhandene Zeit, hat auch dieses Mal den Arbeitsprozess eingeschränkt.	" "" The not much time available  again limited the working process. "" "	3.0	2, 3	challenge
FAU	132	5	Jedoch war ich konzentriert bei der Sache und konnte somit die Aufgabe in einem angemessenen Zeitfenster bearbeiten.	" "" However  I was focused on the task and thus was able to complete the task in a reasonable time frame. "" "	3.0	2, 3	satisfaction
FAU	132	6	Auch das selbständige Lernen und Bearbeiten der schriftlichen Aufgabe kam mir auf Grund des Zeitmangels sehr entgegen.	" "" The independent learning and editing of the written assignment also suited me well due to the lack of time. "" "	3.0	2, 3	appreciation
FAU	132	7	Generell bevorzuge ich jedoch den Austausch mit Kommiliton*innen.	" "" In general  however  I prefer the exchange with fellow students. "" "	4.0	0, 2, 4	approval
FAU	132	8	Ich denke, dass ich in dieser Lerneinheit einiges mitnehmen konnte.	" "" I think that I was able to take some things with me in this learning unit. "" "	2.0	2, 0	approval
FAU	132	9	Bin also recht zufrieden mit dieser.	" "" So I am quite satisfied with this one. "" "	1.0	1	satisfaction
FAU	133	0	Wie bin ich an die Situation herangegangen?	" "" How did I approach the situation? "" "	0.0	0	pensive
FAU	133	1	Wie habe ich mich gefühlt?-Ich	" "" How did I feel?-I "" "	0.0	0	pensive
FAU	133	2	habe	" "" have "" "	0.0	0	0
FAU	133	3	die Folien durchgelesen und bearbeitet, um die Fragen bearbeiten	" "" read through and worked on the slides to be able to work on the questions "" "	0.0	0	0
FAU	133	4	zu können-Ich habe mich gefreut etwas genauer	" "" to be able to-I was pleased to learn something more "" "	1.0	1	approval
FAU	133	5	PD und Störungen im Unterricht zu lernen	" "" PD and disruption in the classroom to learn "" "	0.0	0	0
FAU	133	6	Wie bin ich mit den Lerninhalten zurechtgekommen?	" "" How did I do with the learning content? "" "	0.0	0	pensive
FAU	133	7	Wie bin ich mit der schriftlichen Aufgabe zurechtgekommen?-Ich habe	" "" How did I cope with the written assignment?-I have "" "	0.0	0	pensive
FAU	133	8	ein	" "" a "" "	0.0	0	0
FAU	133	9	bisschen	" "" a little "" "	0.0	0	0
FAU	133	10	gebraucht, um die Struktur hinter den Folien zu verstehen und somit dann auch die Lerninhalte in meinem Kopf besser strukturieren	" "" to understand the structure behind the slides and thus then to be able to better structure the learning content in my head "" "	0.0	0	0
FAU	133	11	zu können-Die	" "" to be able to-the "" "	0.0	0	0
FAU	133	12	schriftlichen Aufgaben sind klar formuliert und falls man sich doch nicht ganz sicher mit der Bearbeitung war, konnte man nach Tipps und Hilfestellungen auf Studon nachlesen, was ich sehr gut finde.	" "" written tasks are clearly formulated and if you were not quite sure with the processing  you could read up on tips and help on Studon  which I find very good. "" "	2.0	2, 0	approval
FAU	133	13	Wie zufrieden bin ich mit meinem Lernergebnis?	" "" How satisfied am I with my learning outcome? "" "	0.0	0	pensive
FAU	133	14	Wie zufrieden bin ich mit meinem Lernergebnis?-Zufrieden-Auch	" "" How satisfied am I with my learning outcome?-satisfied-also "" "	2.0	0,2	satisfaction, pensive
FAU	133	15	zufrieden	" "" Satisfied "" "	1.0	0, 1	satisfaction
FAU	134	0	Ich bin motiviert herangegangen-	" "" I approached with motivation- "" "	1.0	1	motivated
FAU	134	1	Die Thematik interessiert mich im Vergleich zu anderen eher weniger, doch sie ist trotzdem spannend-	" "" The subject matter interests me rather less compared to others  but it is still exciting- "" "	2.0	1,2	excited
FAU	134	2	Mit dem schauen der Vorlesung habe ich mich angemessen auf die Aufgabe vorbereitet gefühlt-	" "" With the look of the lecture I felt adequately prepared for the task- "" "	2.0	2, 1	satisfaction
FAU	134	3	Die Aufgabe habe ich verstanden.	" "" I understood the task. "" "	2.0	2	satisfaction
FAU	134	4	Das Fallbeispiel hat am meisten Spaß gemacht -	" "" The case study was the most fun- "" "	2.0	2, 1	joy
FAU	134	5	Beim arbeiten habe ich mich Konsistent konzentriert-	" "" While working I concentrated consistently- "" "	2.0	2	satisfaction
FAU	134	6	Ich bin mit der Ausarbeitung gut zurecht gekommen -	" "" I got along well with the elaboration - "" "	2.0	2	satisfaction
FAU	134	7	Die Art der Aufgabenstellung ist nicht meine liebste Art aber sie ist zum Lernen der Inhalte effektiv.	" "" The type of assignment is not my favorite but it is effective for learning the content. "" "	2.0	2, 1	acceptance, approval, disapproval
FAU	134	8	Ich fühle mich eminent Kompetent in der Thematik-	" "" I feel eminently competent in the subject matter- "" "	1.0	1	satisfaction
FAU	134	9	Meine Lösung beurteile ich als sehr gelungen-	" "" I judge my solution as very successful- "" "	2.0	2	confident
FAU	134	10	Ich bin ehrlich, ich weiß nie genau was ich schrieben soll und wie sehr ich in die Tiefegehen soll (aber ich habe sie gewissenhaft beantwortet)-	" "" I am honest  I never know exactly what to write and how much to go in depth (but I answered them conscientiously)- "" "	2.0	2	uncertain, satisfaction
FAU	134	11	Ich fühle mich in dem Thema sehr versiert daher beurteile ich die Lerneinheit positiv	" "" I feel very well versed in the subject therefore I evaluate the learning unit positively "" "	4.0	1, 2, 4	confident, approval
FAU	135	0	Wie auch schon in der anderen Übung habe ich versucht objektiv die Übung durchzugehen.	" "" As in the other exercise  I tried to go through the exercise objectively. "" "	0.0	0	0
FAU	135	1	Diesmal hatte ich mehr Respekt vor der Übung da der Lerninhalt größer war.	" "" This time I had more respect for the exercise since the learning content was bigger. "" "	3.0	0,3	appoval
FAU	135	2	Dieses Mal war meine Motivation wesentlich geringer, da mich das Thema nicht so anspricht und es wie bereits erwähnt  deutlich mehr Stoff war.	" "" This time my motivation was much lower  because the topic does not appeal to me so much and as already mentioned it was significantly more material. "" "	3.0	1, 3	disapproval, regret
FAU	135	3	Auf die Aufgabe habe ich mich zwar halbwegs gut vorbereitet gefühlt jedoch war sie dennoch schwer zu verstehen.	" "" I felt reasonably well prepared for the task  but it was still difficult to understand. "" "	2.0	1, 2	satisfaction, challenge
FAU	135	4	Mit den Lerninhalten bin ich diesmal nicht so gut zurecht gekommen da sie deutlich mehr waren und sie für mich nicht gut genug strukturiert waren.	" "" I didn't get along so well with the learning content this time because it was significantly more and it wasn't structured well enough for me. "" "	3.0	2, 3	regret, disapproval
FAU	135	5	Der erste Teil der Aufgabe ist mir relativ schwer gefallen da ich am Anfang nicht wusste was ich tun soll.	" "" The first part of the task was relatively difficult for me because I didn't know what to do at the beginning. "" "	3.0	2, 3	challenge, uncertain
FAU	135	6	Der zweite Teil war viel angenehmer zu bearbeiten.	" "" The second part was much more pleasant to work on. "" "	2.0	2	approval
FAU	135	7	Der zweite Teil hat mir sehr viel Spaß gemacht, da dieser wieder realitätsbezogen war.	" "" I enjoyed the second part a lot as it was again reality based. "" "	3.0	1, 3	joy, appreciation
FAU	135	8	Mit dem ersten Teil der Aufgabe bin ich nur schwer zurechtgekommen, was an dem großen gebiet liegt, welches die Aufgabenstellung abdeckt.	" "" I had a hard time with the first part of the assignment  which is due to the large area that the assignment covers. "" "	3.0	3, 0	challenge
FAU	135	9	Die gesamte Einheit ist mir etwas schwerer gefallen, jedoch ist sie auf alle Fälle erfüllbar.	" "" I found the whole unit a bit harder  however it is definitely achievable. "" "	2.0	2, 0	challenge, satisfaction
FAU	135	10	Mit meinem Lernergebnis bin ich dieses Mal nicht so zu Frieden, da ich mir immer noch nicht alles kann.	" "" I am not so at peace with my learning result this time  because I still can't imagine everything. "" "	4.0	4, 0	accepting
FAU	135	11	Bei der schriftlichen Aufgabehabe ich den zweiten Teil gut bearbeitet	" "" With the written task I worked on the second part well "" "	2.0	2, 0	satisfaction
FAU	135	12	allerdings habe ich meiner Meinung nach Lücken im ersten.	" "" However  in my opinion  I have gaps in the first. "" "	2.0	2, 0	regret, disapproval
FAU	135	13	Meinen Kompetenzstand erachte ich als in Ordnung.	" "" I consider my level of competence to be okay. "" "	2.0	2, 0	satisfaction
FAU	135	14	Ich kann mich auf jeden Fall in diesem Gebiet noch verbessern.	" "" I can definitely improve in this area. "" "	2.0	0, 2, 4	anticipation, insecure
FAU	135	15	Den zweiten Teil habe ich gut gelöst, was ich von dem ersten Teil leider nicht behaupten kann.	" "" I solved the second part well  which unfortunately I cannot say about the first part. "" "	2.0	2	satisfaction, regret
FAU	135	16	Meine Reflexion ist wieder relativ ausführlich und zeigt mir selbst, dass ich noch schwächen auf diesem Gebiert habe.	" "" My reflection is again relatively detailed and shows me myself that I still have weaknesses in this area. "" "	4.0	4	accepting
FAU	135	17	Meine gesamte Lerneinheit betrachte ich als ausreichend, da ich wie gesagt mich noch verbessern kann.	" "" I consider my entire learning unit as sufficient  because as I said I can still improve. "" "	3.0	0, 2, 3, 5	satisfaction, anticipation
FAU	136	0	Bei diesem Fallbeispiel hatte ich zuvor schon etwas mehr Sicherheit, da ich das andere Beispiel vorher bearbeitet hatte.	" "" In this case study I had a little more confidence before  because I had worked on the other example before. "" "	3.0	3, 0	confident, approval
FAU	136	1	Das hat mir die Unsicherheit genommen und ich musste nicht so viel darüber nachdenken wie ich Vorgehen muss.	" "" It took away my uncertainty and I didn't have to think so much about how to proceed. "" "	0.0	0	0
FAU	136	2	Wie bei dem anderen Thema habe ich vorerst eine ausführliche Zusammenfassung geschrieben um mich so auf das Thema vorzubereiten und einen Überblick über die Punkte zu gewinnen.	" "" As with the other topic  I wrote a detailed summary first to prepare myself for the topic and to get an overview of the points. "" "	0.0	0	0
FAU	136	3	Das Interesse war vorhanden, jedoch konnte ich mir anfangs noch nicht so viel darunter vorstellen.	" "" The interest was there  however  I could not imagine so much about it at the beginning. "" "	1.0	0, 1	interest
FAU	136	4	Dies hat sich aber in der Vorbereitung geklärt und ich wusste so besser über das Thema Bescheid.	" "" However  this cleared up in the preparation and I knew so better about the topic. "" "	2.0	2, 0	satisfaciton
FAU	136	5	Trotzdem wollte ich auch diese Aufgabe gut bewältigen und ich bin motiviert an die Arbeit herangegangen.	" "" Nevertheless  I also wanted to manage this task well and I approached the work with motivation. "" "	2.0	1, 2	motivated
FAU	136	6	Mit den Lerninhalten bin ich weitestgehend gut zurecht gekommen	" "" I got along well with the learning content for the most part "" "	2.0	2	satisfaction
FAU	136	7	es fiel mir jedoch schwerer die richtigen Punkte zu erfassen und für das Beispiel einzusetzten.	" "" However  it was more difficult for me to grasp the right points and use them for the example. "" "	2.0	2, 0	challenge
FAU	136	8	Je länger ich aber an dem Thema gearbeitet habe desto besser konnte ich die Punkte umsetzen und zu einem Ergebnis kommen.	" "" But the longer I worked on the topic  the better I was able to implement the points and come to a conclusion. "" "	3.0	3,0	satisfaction
FAU	136	9	Mit dem ersten Teil der schriftlichen Aufgabe bin ich auch gut zurechtgekommen	" "" I got along well with the first part of the written task "" "	2.0	2	satisfaction
FAU	136	10	bei dem zweiten Teil war sehr viel Inhalt bei dem ich vorerst die wichtigsten Informationen herausfiltern musste um diese dann für die Aufgabe zu verwenden.	" "" In the second part there was a lot of content where I first had to filter out the most important information in order to use it for the task. "" "	0.0	0	0
FAU	136	11	Während dem Arbeiten war ich fokussiert und ich habe versucht alle Punkte miteinzubeziehen.	" "" While working I was focused and I tried to include all the points. "" "	2.0	2	satisfaction
FAU	136	12	Sonst bin ich relativ gut mit der Thematik im Allgemeinen zurechtgekommen und auch die Aufgabenstellung konnte gut bearbeitet werden.	" "" Otherwise I coped relatively well with the topic in general and also the task could be worked on well. "" "	2.0	2	satisfaction, approval
FAU	136	13	Ich bin mit meinem Ergebnis bei der schriftlichen Aufgabe zufrieden und habe für mich selber mehr dazu gelernt über die Thematik.	" "" I am satisfied with my result in the written assignment and I have learned more for myself about the subject matter. "" "	4.0	4, 1, 2	satisfaction
FAU	136	14	Ich habe das Gefühl mich gut mit dem Thema beschäftigt zuhaben und über das Thema Bescheid zu wissen.	" "" I have the feeling to have dealt well with the topic and to know about the topic. "" "	2.0	2,0	satisfaction
FAU	136	15	Die Lösung meiner schriftlichen Aufgabe empfinde ich als relativ gut gelungen, da ich versucht habe alle Aspekte und Verbesserungsvorschläge miteinzubeziehen.	" "" I feel that the solution of my written task was relatively well done  because I tried to include all aspects and suggestions for improvement. "" "	3.0	0, 3	satisfaction
FAU	136	16	Die Reflexion konnte ich auch gut bearbeiten und meine Gefühle und Empfindungen vor, während und nach der Bearbeitung des Fallbeispiels schildern.	" "" I was also able to process the reflection well and describe my feelings and sensations before  during and after processing the case study. "" "	2.0	0, 2	satisfaction
FAU	136	17	Die Lerneinheit ist gut gelaufen	" "" The learning unit went well "" "	2.0	2, 0	satisfaction
FAU	136	18	ich hatte manchmal Probleme die richtigen Punkte herauszufiltern wo die Probleme liegen oder welche Maßnahmen ergriffen werden können.	" "" I had sometimes problems to filter out the right points where the problems are or what measures can be taken. "" "	2.0	2	challenge
FAU	136	19	Ich habe mich aber am Ende lange genug damit beschäftigt um jetzt besser zu wissen an was die verschiedenen Probleme lagen und wusste wie man diese lösen kann.	" "" But in the end I dealt with it long enough to now know better what the different problems were and knew how to solve them. "" "	4.0	3, 4	satisfaction
FAU	137	0	Reflexion meiner Situation vor der Arbeitsphase:	" "" Reflection on my situation before the work phase: "" "	0.0	0	0
FAU	137	1	Ich bin motiviert an die Arbeit rangegangen, da mich die Theamtik interssiert, und habe auch dass Gefühl dass ich die Aufgabenstellung und das Thema Einführung in die Pädagogische Diagnostik verstanden habe.	" "" I am motivated to work  because I am interested in the topic  and I also have the feeling that I have understood the task and the topic Introduction to Pedagogical Diagnostics. "" "	3.0	1, 2, 3	motivated, interest, satisfaction
FAU	137	2	Reflexion meiner Situation während der Beabreitung:	" "" Reflection of my situation during the work: "" "	0.0	0	0
FAU	137	3	Ich bin mit der schriftlichen Bearbeitung gut zurecht gekommen, da ich viele Hilfestellungen hatte, auch schaffe ich es selbstständig zu lernen und die Aufgaben zu bearbeiten, jedoch würde ich lieber im sozialen Umfelden lernen.	" "" I got along well with the written processing  because I had a lot of assistance  also I manage to learn independently and to work on the tasks  however  I would rather learn in the social Umfelden. "" "	3.0	3, 2	satisfaction, approval
FAU	137	4	Reflexion meiner Situation nach der Bearbeitung:	" "" Reflection of my situation after the processing: "" "	0.0	0	0
FAU	137	5	Meinen Kompetenzstand und meine Bearbeitung der Aufgabe beurteile ich als gut da ich mir ausführliche Literatur zur Verfügung gestellt wurde, in welcher ich alles nachlesen konnte.	" "" I judge my level of competence and my processing of the task as good because I was provided with detailed literature in which I could read everything. "" "	3.0	3, 2	satisfaction, approval
FAU	137	6	Meine Reflexion beurteile ich als intensiv,die Lerneinheit würde ich als gut gelungen bewerten.	" "" I judge my reflection as intensive I would rate the learning unit as well done. "" "	2.0	2, 0	satisfaction
FAU	138	0	Die aktive Beschäftigung mit der Thematik anhand eines praktischen Beispiels, fördert die aktive Auseinandersetzung mit dem Lernstoff und macht durch eine theoretische Praxiserfahrung den Stoff der Vorlesungen greifbarer und sensibilisiert uns Studenten als angehende Lehrkräfte sich immer selbst zu reflektieren und zu hinterfragen, damit die Qualität des Unterrichts verbessert werden kann.	" "" The active engagement with the subject matter using a practical example  promotes active engagement with the subject matter and makes the material of the lectures more tangible through a theoretical practical experience and sensitizes us students as future teachers to always reflect and question ourselves  so that the quality of teaching can be improved. "" "	0.0	0	0
FAU	138	1	Zudem hilft die aktive Auseinandersetzung dabei, dass das Gelernte besser verarbeitet werden kann und nicht sofort nach der Prüfung aus dem Gehirn gelöscht wird.	" "" In addition  active engagement helps to ensure that what is learned can be better processed and is not erased from the brain immediately after the exam. "" "	0.0	3, 0	0
FAU	138	2	Allerdings ist es einfacher, wenn das Fallbeispiel bereits in der Datei mit angegeben wird.	" "" However  it is easier if the case study is already included in the file. "" "	2.0	0, 2	approval
FAU	139	0	Das Themenfeld der pädagogischen Diagnostik ist für eine angehende Lehrkraft von zentraler Bedeutung – aber durch die Komplexität für mich persönlich eine echte Herausforderung.	" "" The subject area of pedagogical diagnostics is of central importance for a prospective teacher - but due to the complexity for me personally a real challenge. "" "	3.0	1, 2, 3	approval, challenge
FAU	139	1	Daher habe ich bereits im Vorfeld mir sehr viele Gedanken über das Themengebiet gemacht, war aber mit meinen Erkenntnissen nur bedingt zufrieden.	" "" Therefore  I have already thought a lot about the subject area in advance  but was only partially satisfied with my findings. "" "	1.0	1, 4	pensive, satisfied
FAU	139	2	Die schriftliche Aufgabe ist mir insgesamt nicht leicht gefallen, da auf Grund der Komplexität des Themenfeldes viele Aspekte zu bedenken sind und sich mir auch von Lerninhalten her nicht alles vollständig erschlossen hat, obwohl ich die Videoaufzeichnungen der VL, das Basisseminar und das Tutorium vollständig durchgearbeitet habe.	" "" The written task was not easy for me overall  because due to the complexity of the subject area many aspects are to be considered and also from learning contents not everything was completely opened up to me  although I have completely worked through the video recordings of the VL  the basic seminar and the tutorial. "" "	4.0	3, 4, 2	disappointed, challenge 
FAU	140	0	Die Aufgabe ist mir leichtgefallen, denn ich habe mir vorher die entsprechenden Folien durchgelesen.	" "" The task was easy for me because I read through the corresponding slides beforehand. "" "	3.0	3, 0, 2	satisfaction, approval
FAU	140	1	Des Weiteren habe ich mir eine entsprechende Übersicht erstellt, so dass ich daraus verschiedene Lösungsansätze und Herangehensweisen ableiten konnte.	" "" Furthermore  I created a corresponding overview for myself  so that I could derive different approaches and solutions from it. "" "	0.0	0	0
FAU	140	2	Es hat mir Spaß gemacht, dieses Modul zu bearbeiten, da man einen Einblick in das spätere Berufsfeld bekommen hat und sich mit einer realistischen und herausfordernden Situation auseinandersetzen konnte.	" "" I enjoyed working on this module because you got an insight into the later professional field and could deal with a realistic and challenging situation. "" "	3.0	1, 3	joy, appreciation
FAU	140	3	Die Folien waren für mich sehr informativ und hilfreich zur Bearbeitung der Aufgabe.	" "" I found the slides very informative and helpful in completing the assignment. "" "	2.0	2, 0	approval
FAU	140	4	Ich habe durch die Bearbeitung des praktischen Aufgaben Bezugs sehr viel aus dem Lernmodul mitnehmen können.	" "" I was able to take a lot from the learning module by working on the practical task reference. "" "	4.0	2, 4	approval
FAU	141	0	Das Thema interessiert mich sehr, ist allerdings sehr umfangreich gewesen.	" "" I am very interested in the topic  however  it has been very extensive. "" "	2.0	1, 2	interest, challenge, ambivalent
FAU	141	1	Ich habe viel Zeit gebraucht, um alle Folien durchzugehen und zu verstehen.	" "" It took me a lot of time to go through and understand all the slides. "" "	2.0	2	disapproval, challenge
FAU	141	2	Dennoch fand ich das Bearbeiten der Aufgabe sehr spannend.	" "" Nevertheless  I found working on the task very exciting. "" "	2.0	1, 2	excited
FAU	141	3	Denn solch ein Szenario kann jeder Lehrkraft im späteren Berufsleben passieren.	" "" Because such a scenario can happen to any teacher in their future professional life. "" "	3.0	0, 3, 5	anticipation
FAU	141	4	Durch das intensive auseinandersetzen mit dem Thema, habe ich ein viel größeres Verständnis in Zukunft.	" "" By intensively dealing with the topic  I have a much greater understanding in the future. "" "	5.0	3, 5	appreciation
FAU	141	5	Zu Beginn hatte ich etwas Schwierigkeiten mit dem Thema und musste mich länger einlesen.	" "" At the beginning  I had a little difficulty with the topic and had to read up longer. "" "	2.0	2	challenge
FAU	141	6	Vor allem, weil es so viele Folien dazu gab.	" "" Especially because there were so many slides on it. "" "	0.0	0	0
FAU	141	7	Insgesamt fand ich die Bearbeitung dieser Aufgabe schwieriger als die Ausarbeitung der ersten Aufgabe.	" "" Overall  I found working on this assignment more difficult than working on the first assignment. "" "	4.0	2, 4	challenge
FAU	141	8	Ich habe mich intensiv mit diesem Thema dank der Bearbeitung der Aufgabe auseinandergesetzt.	" "" I intensively studied this topic thanks to working on the task. "" "	2.0	2, 0	approval
FAU	141	9	Es ist ein sehr komplexes Thema und durch diese Ausarbeitung der Situation kann man das besser verstehen.	" "" It is a very complex subject and this elaboration of the situation makes it easier to understand. "" "	3.0	3, 2, 0	approval
FAU	141	10	Wie auch bei der letzten Bearbeitung der Aufgabe, denke ich auch hier, dass durch das intensive Arbeiten und Recherchieren einem in Zukunft mehr im Kopf bleibt, als durch das nur auswendig lernen für die Klausur.	" "" As with the last time I worked on the assignment  I think that by working intensively and doing research  one will have more in mind in the future than by just memorizing for the exam. "" "	2.0	2, 0	anticipation
FAU	142	0	Bei der Bearbeitung dieses Themenfeldes bedarf es einer genauen Bearbeitung, da es sich meiner Meinung nach um einen komplexen Sachverhalt handelt.	" "" When working on this topic  it requires close attention to detail  as I think it is a complex issue. "" "	3.0	0, 2, 3	anticipation, challenge
FAU	142	1	Mithilfe einer Zusammenfassung, welche ich mir gemacht habe und mithilfe des dazugehörigen Seminars, in dem dieses Thema genauer beleuchtet wurde, konnte ich für mich eine Struktur hereinbringen.	" "" With the help of a summary  which I made for myself and with the help of the associated seminar  in which this topic was examined in more detail  I was able to bring in a structure for myself. "" "	3.0	3, 0	appreciation, satisfaction
FAU	142	2	Mir hilft es immer, die gelernt Theorie mit der Praxis zu verbinden und an einem möglichen Fallbeispiel zu veranschaulichen.	" "" It always helps me to connect the learned theory with practice and to illustrate it with a possible case study. "" "	3.0	3, 0	approval
FAU	143	0	habe ist mir meiner Meinung nach der Einstieg in die weiteren Materialien nicht so schwergefallen wie ich erwartet hätte.	" "" In my opinion  I did not find it as difficult as I would have expected to get started with the other materials. "" "	3.0	2	satisfaction, surprised
FAU	143	1	Bei meinen Lernprozessen hilft es mir ungemein zu Beginn einen Überblick über das Ausmaß des Themas zu haben, das ich mir aneignen möchte.	" "" In my learning processes it helps me immensely at the beginning to have an overview of the extent of the topic I want to acquire. "" "	3.0	0, 2,3	appreciation
FAU	143	2	So kann ich einzelne Inhalte besser verorten und mit weiteren Informationen verknüpfen.aher	" "" So I can better locate individual contents and link them to further information.aher "" "	0.0	0	0
FAU	143	3	fand ich den Überblick, den das Proseminar mit dem Ansprechen mehrerer Teilbereiche geliefert hat sehr hilfreich.	" "" I found the overview that the proseminar provided by addressing several subfields very helpful. "" "	2.0	2	approval
FAU	143	4	Auch, dass einzelnes wie beispielsweise die “self fulfilling prophecy”, also die Annahmen und Erwartungen einer Person über eine andere, die Tendenz haben sich durch Verhaltensbeeinflussung selbst zu bewahrheiten schon in anderen Vorlesungen wie in Grundschulpädagogik schon behandelt wurden hat meinem Verständnis geholfen.	" "" Also  that individual things such as ""self fulfilling prophecy""  i.e. the assumptions and expectations of one person about another  have the tendency to prove themselves true by influencing behavior has already been covered in other lectures such as in elementary school pedagogy has helped my understanding. "" "	3.0	0, 2, 3	approval
