class_id	student_id	sentence_id	sentence	one hot	Label
FAU	69	5	"Dafür
hätten sich konkrete Beispiele wie eine Beobachtungsmatrix oder ein Verweis auf die
Instrumente für eine Lernverlaufsdiagnostik (LVD) gut geeignet."		
FAU	69	6	"Als positiv würde ich die
Ausformulierung komplexer pädagogischer Zusammenhänge nennen."		
FAU	69	7	"Dennoch wäre
vermutlich eine bessere Leistung mit stärkerem wissenschaftlichem Input möglich gewesen."		
FAU	69	8	"
Ich habe für mich selbst gemerkt, dass ich Schwierigkeiten habe die verschiedenen
Diagnoseinstrumente auf Fallbeispiele anzuwenden."		
FAU	69	9	"Mein Begründungsansatz hierzu wäre,
dass man von Natur aus Urteile fällt und unterbewusst diagnostiziert."		
FAU	69	10	"Meine Lektion aus
diesem Mini-Portfolio ist, dass ich die Theorien der Pädagogen intensiver verinnerlichen
sollte, da diese sehr gut auf den Schulalltag anzuwenden sind und helfen können, gute
Leistungen aus jedem Schüler herauszuholen."		
FAU	70	0	"Reflexion: 

"		
FAU	70	1	An die Aufgabe zur pädagogischen Diagnostik bin ich nicht sehr motiviert drangegangen, weil ich mir zuvor die Folien angeschaut habe und es zu viele Folien mit zu viel Information auf einmal waren.		
FAU	70	2	"Die Thematik an sich finde ich interessant, da sie für den späteren Beruf als LehrerIn auch sehr wichtig ist, aber ich habe mich nicht sehr gut auf die Aufgabe vorbereitet gefühlt und ohne die Prompts wäre es mir auch schwer gefallen die Aufgabe zu bearbeiten. 

Mir ist diese Aufgabe schwerer gefallen, als die Aufgabe zuvor, weil das Themengebiet sehr umfangreich ist und man sehr viel Zeit investieren müsste, um alles genau zu erfassen und zu verstehen."		
FAU	70	3	Aufgrund der anderen Module die man noch belegt, bleibt nicht die Zeit die Literatur und die Folien ausführlich zu studieren.		
FAU	70	4	Aus diesem Grund würde ich meinen Kompetenzstand auch als sehr grundlegend bezeichnen, aber ich denke, dass ich die schriftliche Aufgabe trotzdem zufriedenstellend erledigt habe.		
FAU	71	0	Zu Beginn des Themenbereichs 5: Einführung in die Pädagogische Diagnostik habe ich die auf StudOn zur Verfügung stehenden Materialien durchgearbeitet sowie die Vorlesungsaufzeichnungen dazu angesehen.		
FAU	71	1	Dieses Themengebiet hat großes Interesse in mir hervorgerufen, da ich schon immer sehr darauf aus war, zu wissen wie manche Leistungsmessungen zustande kommen und auf welchen Prinzipien sie basieren.		
FAU	71	2	Deshalb hat es für mich nicht lange gedauert, bis ich diesen Themenbereich durchgearbeitet hatte.		
FAU	71	3	"Allerdings muss ich auch sagen, dass zwischen der Bearbeitung und der Aufgabenbearbeitung für die Abgabe einige Zeit vergangen ist und ich deshalb fürs Fallbeispiel etwas länger gebraucht habe, um Zusammenhänge wieder herstellen zu können. 
"		
FAU	71	4	Das Fallbeispiel war für mich gut verständlich und ich konnte den ersten Teil der Aufgabe, in dem die Theorie zur Strukturierung der Pädagogischen Diagnostik abgefragt wurde, relativ leicht beantworten.		
FAU	71	5	Ich habe zwar bei dem Vergleich meiner Ausarbeitung mit dem zur Verfügung gestellten Feedback gesehen, dass ich doch den ein oder anderen Punkt vergessen habe bzw. für mich selbst nicht als Aufgabenrelevant gesehen habe.		
FAU	71	6	"Aber im Großen und Ganzen stimmte meine Lösung relativ nahe mit der Musterlösung überein. 
Der zweite Teil der Aufgabe fiel mir dann nicht mehr ganz so leicht."		
FAU	71	7	Ich habe zwar sehr wohl erkannt, um welche Methoden es sich in dem Fallbeispiel gehandelt haben, jedoch waren meine Erklärungen dazu nicht ganz so ausführlich und weitergedacht, als es erwartet worden wäre.		
FAU	71	8	Auch meine weiteren Vorschläge über andere Methoden waren alle im Feedback genannt, jedoch viel mehr ausdifferenziert und stärker auf die Theorie bezogen.		
FAU	71	9	Außerdem wurde dort viel öfter auf Beispiele und Theoretische Ansätze bezogen, was ich in meiner Ausformulierung nicht wirklich beachtet habe.		
FAU	71	10	Ich würde aber trotzdem sagen, dass ich die Grundsätzlich wichtigen Punkte alle in irgendeinem Teil erwähnt habe.		
FAU	71	11	Nun muss ich nur einfach lernen, mehr auf die Theorie einzugehen und weniger in Ansätze abzuschweifen, die ich mir nur „frei aus der Seele“ geschrieben habe.		
FAU	71	12	"
"		
FAU	71	13	Trotz der Schwierigkeiten im zweiten Teil der Aufgabe würde ich sagen, dass mir die Bearbeitung insgesamt leichter gefallen ist, als bei der Bearbeitung des Mini-Portfolios zum Themenbereich 4.		
FAU	71	14	Dies liegt womöglich daran, dass ich dieses Mal nicht nur ins Kalte Wasser geworfen worden bin, sondern schon mal grob wusste, was ich alles mit in die Bearbeitung bringen sollte.		
FAU	71	15	"Und auch der Denkanstoß, den ich dieses Mal verwendet habe, hat dazu beigetragen, dass ich mich (zumindest beim ersten Teil der Aufgabe) sicherer gefühlt habe in dem was ich schreibe. 
"		
FAU	71	16	Natürlich war mir bewusst, das mir nach der Abgabe noch einige Gedanken kommen würden, die ich vergessen habe, aber für die ersten Abgaben bin ich mit mir und meiner Leistung im Großen und Ganzen zufrieden.		
FAU	72	0	Bearbeitung zu “7. Reflexion zum Thema 5 „Einführung in die Pädagogische Diagnostik“		
FAU	72	1	Zunächst arbeitete ich mich durch die Folien, Videos etc. und erstellte über viele Stunden hinweg eine Zusammenfassung des Themas.		
FAU	72	2	Zum Bearbeiten las ich mir zunächst die Aufgabe, das Fallbeispiel und einige der Tipps durch, um ein besseres Verständnis für die Aufgabe zu erhalten.		
FAU	72	3	Anschließend nahm ich meine Zusammenfassung zum Thema 5 und ging sie in Stück für Stück mit dem Fallbeispiel durch.		
FAU	72	4	Ich legte mir alle Informationen aus meiner Zusammenfassung, die ich in dem Fallbeispiel zum Bearbeiten der Aufgabe erkennen konnte, zurecht und schrieb die passenden Notizen und Aspekte zu Aufgabe 1.		
FAU	72	5	Für die 2. Aufgabe musste ich mir alle Tipps und Hinweise noch einmal genau durchlesen und die passenden, dort erwähnten Foliensätze, Videos mit meinen Notizen abgleichen.		
FAU	72	6	Erst anschließend daran hatte ich ein ausreichendes Verständnis dafür was meine Antwort grob beinhalten sollte.		
FAU	72	7	Ich verglich also meine Antwort aus Aufgabe 1 mit dem Fallbeispiel und meinen Notizen, um so die restlichen Aspekte und Informationen herauszufiltern, nach denen in der Aufgabe gefragt wurden.		
FAU	72	8	Nach dem Durchlesen des Feedbacks stelle ich fest, dass ich die Aufgaben nur zu einem Großteil korrekt beantwortet habe, da ich einige Aspekte nicht erwähnt habe.		
FAU	72	9	In der 1. Aufgabe ging ich nicht auf alle Aspekte der psychologischen Grundlagen der Diagnostik in Lehr- und Lernprozessen ein.		
FAU	72	10	Ich habe die Attribute Pädagogischer Diagnostik und Möglichkeiten zur Einteilung von Diagnoseinstrumenten thematisiert, jedoch nicht die Aspekte „Arten der Leistungsbeurteilung“ „Evaluationsforschung“ und die verschiedenen Formen der Leistungsmessung.		
FAU	72	11	In der 2. Aufgabe habe ich nahezu alles korrekt aufgelistet und erwähnt, abgesehen vom Thematisieren der Problematik des „Notenschlüssels“ und der Begründung, bei der ich mir unsicher war.		
FAU	72	12	"
 "		
FAU	72	13	Das Reflektieren der Feedbackvariante hat meine Fragen bezüglich der Aufgabe beantwortet und mir gezeigt, dass ich einerseits meine Zusammenfassung mit weiteren Notizen und Hinweisen ergänzen muss, um die Zusammenhänge der Aspekte des Themas besser zu verstehen und andererseits gezeigt, dass ich beim Bearbeiten solcher Aufgaben genauer Arbeiten muss, bzw. darauf achten muss wirklich alle passenden und gefragten Aspekte zu thematisieren.		
FAU	73	0	"Reflexion zur Situation vor der Bearbeitung der Thematik:
"		
FAU	73	1	Ich habe mir die notwendigen Folien aus der Vorlesung und dem Basisseminar bereitgelegt, also am Computer geöffnet und meine Notizen zum Themenbereich her gesucht.		
FAU	73	2	Nach der Bearbeitung der ersten schriftlichen Aufgabe habe ich mich eigentlich gut aufgestellt gefühlt, um die Aufgabe zu bearbeiten.		
FAU	73	3	Dann war ich gespannt auf das Fallbeispiel, da ich anhand dieses Beispiels meine eigenen Vorstellungen würde überprüfen können.		
FAU	73	4	Ich habe außerdem ein paar der Texte relativ kurz vor der Bearbeitung gelesen.		
FAU	73	5	"
Reflexion zur Situation während der Bearbeitung der Thematik:
Bei den Vorlesungs- und Basisseminarfolien hätte ich mir mehr Beispiele zur Veranschaulichung gewünscht, auch wenn es ein paar zur formativen Leistungsmessung gab."		
FAU	73	6	Die Aufgabenstellung war anders als die der ersten Aufgabe und anders als das, was ich erwartet hatte.		
FAU	73	7	Dadurch war ich zunächst irritiert.		
FAU	73	8	Nach einigen Blicken in meine Notizen hielt ich die Aufgabe dann doch für machbar, aber es fiel mir schwer, wissenschaftliche Belege und Begründungen anzuführen.		
FAU	73	9	"
Reflexion zur Situation nach der Bearbeitung der Thematik:
Ich meine, das Thema gut verstanden zu haben, aber es bestehen noch Lücken, was Beispiele und Strukturierung angeht."		
FAU	73	10	Mit dem Ergebnis meiner Aufgabenbearbeitung bin ich nicht so zufrieden, da ich nur ein paar Ansätze im Feedback-Bogen wiedererkannt habe und die wissenschaftlichen Belege fast gänzlich fehlten.		
FAU	73	11	"Im Nachhinein bin ich sicher, dass ich zumindest ein paar der Prompts hätte nutzen sollen.




"		
FAU	73	12	"Folgende Hinweise helfen bei der
·Reflexion zur Situation vor der Bearbeitung der Thematik:
"		
FAU	73	13	oWie bin ich an die Situation herangegangen?		
FAU	73	14	"
oWie habe ich mich gefühlt?
·Reflexion zur Situation während der Bearbeitung der Thematik:
oWie bin ich mit den Lerninhalten zu Recht gekommen?"		
FAU	73	15	"
oWie bin ich mit der schriftlichen Aufgabe zu Recht gekommen?"		
FAU	73	16	"
"		
FAU	73	17	·		
FAU	73	18	"Reflexion zur Situation nach der Bearbeitung der Thematik:
"		
FAU	73	19	oWie zufrieden bin ich mit meinem Lernergebnis (bezogen auf die gesamte Lerneinheit)?		
FAU	73	20	"
"		
FAU	73	21	oWie zufrieden bin ich mit dem Ergebnis meiner schriftlichen Aufgabe?		
FAU	74	0	Reflexion zur Situation vor der Bearbeitung der Thematik		
FAU	74	1	Einführung in die pädagogische Diagnostik:		
FAU	74	2	"
"		
FAU	74	3	Vor der Bearbeitung der Aufgabe sah ich mir die Vorlesungen von Frau Gläser-Zikuda an und machte mir Notizen dazu.		
FAU	74	4	Dieses Mal fand ich die Dauer der Vorlesungen zu lange und auch etwas trocken.		
FAU	74	5	Nichts desto trotz interessierte mich das Thema wieder sehr.		
FAU	74	6	Die Aufgabenstellung war ebenfalls gut formuliert und ich konnte schnell mit der Bearbeitung anfangen.		
FAU	74	7	Auch hier ließ ich mir zwei Tipps geben, um zu prüfen, ob ich die richtigen Ansätze gewählt hatte.		
FAU	74	8	"

"		
FAU	74	9	Reflexion zur Situation während der Bearbeitung der Thematik		
FAU	74	10	"Einführung in die pädagogische Diagnostik:
"		
FAU	74	11	Während der Bearbeitung der Aufgabe hatte ich ab und zu ein paar Schwierigkeiten zu entscheiden, welche Themen für die Aufgaben relevant sind und welche nicht.		
FAU	74	12	Deshalb fiel mir diese Aufgabe auf jeden Fall schwerer als die Aufgabe zum Klassenmanagement und Umgang mit Störungen.		
FAU	74	13	Hier halfen mir aber die Tipps um einiges weiter.		
FAU	74	14	Am Ende kam ich doch zu einem zufriedenstellenden Ergebnis.		
FAU	74	15	"

"		
FAU	74	16	Reflexion zur Situation nach der Bearbeitung der Thematik		
FAU	74	17	Einführung in die pädagogische Diagnostik:		
FAU	74	18	"
Nach der Bearbeitung der Aufgabe fühle ich mich nur einigermaßen informiert über das Thema pädagogische Diagnostik, weil die Vorlesungen für mich zu lange und zu trocken waren."		
FAU	74	19	Trotzdem kenne ich jetzt die Definition von pädagogischer Diagnostik, die Einteilung von Diagnoseinstrumenten von Leutner, die Gütekriterien diagnostischer Urteile, sowie die Urteilsfehler und die verschiedenen Leistungsmessungen.		
FAU	74	20	"Hinzukommen noch zahlreiche Beispiele von diagnostischen Tests, über die ich genau informiert bin und die Aufgaben der Leistungsmessung.

Insgesamt hat mir das Portfolio aber trotzdem Spaß gemacht, auch wenn die zweite Aufgabe anspruchsvoller als die erste Aufgabe war."		
FAU	74	21	Es ist besser als strikt auswendig lernen, weil man sich die Informationen „nebenbei“ aneignet, während man seinen Text verfasst.		
FAU	74	22	Dazu kommt, dass ich auch die Informationen dieses Themas gespeichert habe.		
FAU	75	0	"Reflexion zur Situation vor der Bearbeitung der Thematik “Einführung in die Pädagogische Diagnostik” (Lerninhalte, schriftliche Aufgabe,…) :

-diesmal zuerst Fragestellung gelesen und mich dann nochmal mit den Materialien beschäftigt, um genau darauf zu wissen worauf ich mich konzentrieren sollte
-außerdem unklarheiten durch Recherche oder im Gespräch mit KommilitonInnen geklärt




Reflexion zur Situation während der Bearbeitung der Thematik “Einführung in die Pädagogische Diagnostik” (Lerninhalte, schriftliche Aufgabe,…) :



- Hilfestellungen genau durchgelesen und notiert worauf ich genau achten sollte, dann nochmal die Materialien durchgegangen und die jeweiligen Themen gesucht

-gerade bei der ersten Frage sehr stark an Materialien orientiert, da es ja um Definitionen und allgemein eher theoretische Aspekte ging, die man sich nicht selbst erschließen kann

- bei der zweiten Aufgabe auch darüber nachgedacht, was ich an Frau Klammern stelle ändern würde und was hilfreiche Methoden sein könnten



Reflexion zur Situation nach der Bearbeitung der Thematik “Einführung in die Pädagogische Diagnostik” (Lerninhalte, schriftliche Aufgabe,…) :


-nach der Bearbeitung habe ich das geschriebene auf Fehler untersucht und diese gegebenenfalls verbessert 

-Bei Bearbeitung des Feedbacks ist mir aufgefallen, dass ich einige wichtige Punkte vergessen habe, gerade im 3. Teil der Aufgabe 
-auch sonst habe ich vieles nicht so ausführlich wie in der Musterlösung
-trotzdem denke ich dass ich den Kern der Frage einigermaßen erfasst habe
-die Aufgabe zu Themenbereich 4 ist mir leichter gefallen"		
FAU	76	0	1.Wie bin ich an die Arbeitsphase herangegangen?		
FAU	76	1	"
Ähnlich wie bei der ersten Aufgabe habe ich zuerst die Vorlesung angeschaut, sowie die Literatur."		
FAU	76	2	Dann habe ich die Aufgaben bearbeitet.		
FAU	76	3	2.Welche Erfahrungen habe ich beim Bearbeiten gesammelt?		
FAU	76	4	"
"		
FAU	76	5	Die Aufgabe ist mir schwerer gefallen, als die Erste.		
FAU	76	6	Ich wusste nicht genau wie viel und was ich schreiben sollte.		
FAU	76	7	3.Wie beurteile ich mein Lernergebnis?		
FAU	76	8	"
"		
FAU	76	9	Ich glaube ich habe die Aufgabe zu kurz bearbeitet.		
FAU	76	10	Aber das, was ich geschrieben habe, war gut.		
FAU	77	0	"Zu Beginn der Aufgabe, war ich sehr motiviert, da für mich dieses Format etwas
ganz Neues war."		
FAU	77	1	"Ich war gespannt was mich hinter diesem Aufgabenformat alles
erwartet."		
FAU	77	2	"Das gesamte Themengebiet fand ich von Anfang an sehr spannend, denn
diese Thematik ist für mich ein häufig wiederkehrendes „Problem“, dass im
Unterricht auftreten kann."		
FAU	77	3	"Bevor ich die Aufgabe bearbeitet habe, habe ich mir die
Vorlesungsfolien und die Vorlesung angesehen und die Informationen
zusammengefasst."		
FAU	77	4	Aufgrund dessen habe ich mich gut und vorbereitet gefühlt.		
FAU	77	5	"Nach
ein paar kleinen Denkanstößen wusste ich auch, was ich zu tun habe."		
FAU	77	6	"
Reflexion zur Situation während der Bearbeitung der Thematik"		
FAU	77	7	"
Mir hat es sehr viel Spaß gemacht, dass ein Fallbeispiel vorlag."		
FAU	77	8	"Weg von der
Theorie hin zur Praxis."		
FAU	77	9	"Beim Arbeiten war ich sehr konzentriert, denn ich habe es ein
wenig als Prüfungssimulation angesehen, natürlich mit dem Wissen es wird nicht
benotet."		
FAU	77	10	Rund um bin ich mit dem ganzen System gut zurechtgekommen.		
FAU	77	11	"
"		
FAU	77	12	"Reflexion zur Situation nach der Bearbeitung der Thematik
"		
FAU	77	13	Meinen Kompetenzstand zum Thema empfinde ich als gut.		
FAU	77	14	"Ein paar kleine
Lernlücken existieren noch."		
FAU	77	15	Meine Lösung finde ich jedoch nicht besonders gut.		
FAU	77	16	"
"		
FAU	77	17	"Inhaltlich stimmt es im Großen und Ganzen, dennoch nachdem ich das Feedback
gelesen habe, hätte ich viel mehr zitieren und belegen sollen/müssen."		
FAU	77	18	"Dies habe ich
leider sehr vernachlässigt, jedoch die von mir angesprochenen Punkte stimmen mit
der Reflexion überein.
Die gesamte Lerneinheit beurteile ich als effektiv und gelungen, jedoch hätte ich
mehr zitieren und belegen sollen."		
FAU	77	19	"Als kleiner Tipp/ Denkanstoß, vielleicht wäre es
sinnvoll, vor allem für Erstis, daraufhin zu weisen, dass Belege und Zitate sinnvoll
wären."		
FAU	77	20	"Daran denkt man in diesem Moment noch nicht so ganz, da man die
Arbeitsweise noch nicht so gewohnt ist."		
FAU	78	0	"Aufgabe 1 (Erstellen einer Skizze) hat mich auf positive Weise zu Nachdenken angeregt und war ein
guter Einstieg in das Thema."		
FAU	78	1	"Durch das Erstellen von Skizzen wird man angeregt, sich mit einem
Thema von einem anderen Blickwinkel auseinanderzusetzen, man muss quasi das “große Ganze”
verstehen und nachvollziehen können.
Das Fallbeispiel fand ich persönlich etwas merkwürdig, aber doch passend, um das Gelernte
anzuwenden."		
FAU	78	2	"Vom Lösungsbogen im Anschluss an die Abgabe war ich überrascht, da mir dieses Mal
viele der der vorgeschlagenen Lösungen tatsächlich nicht eingefallen sind."		
FAU	78	3	"Von daher von ich aber
auch bei dieser Aufgabe dankbar für das umfangreiche, automatische Feedback und würde sagen,
dass ich aus dem Themenbereich einiges mitgenommen habe."		
FAU	78	4	"Des Weiteren hat mir auch hier
wieder die Alleinarbeit sehr geholfen, mich in Ruhe und in meinem Tempo mit dem Themenbereich
auseinanderzusetzen."		
FAU	79	0	"Reflektieren meiner Situation VOR der eigentlichen Arbeitsphase
"		
FAU	79	1	1. Wie motiviert bin ich an die Aufgabe heran gegangen?		
FAU	79	2	"- nicht sehr motiviert
"		
FAU	79	3	"2. Wie sehr interessiere ich mich für die Thematik Einführung in die pädagogische Diagnostik?
- nicht so sehr wie für den anderen Themenbereich
3."		
FAU	79	4	"Wie gut habe ich mich auf die Aufgabe vorbereitet gefühlt?
- nicht sehr gut
4."		
FAU	79	5	Habe		
FAU	79	6	ich		
FAU	79	7	verstanden, was ich bei der Aufgabe erledigen sollte?		
FAU	79	8	"
-"		
FAU	79	9	"meistens
Reflektieren meiner Situation"		
FAU	79	10	WÄHREND der Bearbeitung		
FAU	79	11	"
"		
FAU	79	12	1.		
FAU	79	13	"Was hat mir während der Bearbeitung besonders viel Spaß gemacht?
"		
FAU	79	14	- Aufgabe 2		
FAU	79	15	"2. War ich beim Arbeiten konzentriert?
- nein"		
FAU	79	16	3.		
FAU	79	17	"Wie bin ich mit der schriftlichen Aufgabe zur Thematik Einführung in die pädagogische Diagnostik
zurecht gekommen?
"		
FAU	79	18	"- schlechter als bei Themenbereich 4
4."		
FAU	79	19	"Wie komme ich mit der gesamten Aufgabenstellung (selbstständiges lernen auf StudOn, Bearbeitung
schriftliche Aufgaben, Anfertigen von Reflexionen) zur Thematik Einführung in die pädagogische
Diagnostik zurecht ?"		
FAU	79	20	"
- nicht so gut
- ich bin undisziplinierter als sonst"		
FAU	80	0	"Reflexion zum Thema 5 ‚Einführung in die Pädagogische Diagnostik‘
Reflexion zur Situation vor der Bearbeitung der Thematik Einführung in die Pädagogische
Diagnostik (Lerninhalte, schriftliche Aufgabe,...):"		
FAU	80	1	"- Wie bin ich an die Situation herangegangen?
"		
FAU	80	2	"- Wie habe ich mich gefühlt?
"		
FAU	80	3	"Ich bin mit großer Motivation an diese Aufgabe heran gegangen, wurde jedoch von der
Masse der Informationen etwas erschlagen."		
FAU	80	4	"Ich finde es sehr wichtig pädagogisch
diagnostizieren zu können um jedes Individuum in der Klasse angemessen fördern zu
können."		
FAU	80	5	"Jedoch war ich mit der Vielfalt der Texte und deren Schwierigkeit zu anfangs
etwas überfordert."		
FAU	80	6	"Mit der Vorlesung wurde es etwas einfacher doch haben mich die stark
wissenschaftlichen Texte (Bsp.: Lernverlaufsdiagnostik von Strathmann und Klauer)
herausgefordert."		
FAU	80	7	"Ein Einlesen in die Thematik hat geholfen, jedoch war das Niveau dieser
Einheit meiner Meinung nach etwas höher als bei Vorherigen."		
FAU	80	8	"
"		
FAU	80	9	Reflexion zur Situation während der Bearbeitung der Thematik		
FAU	80	10	"Einführung in die
Pädagogische Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe,...)
"		
FAU	80	11	- Wie bin ich mit den Lerninhalten zu Recht gekommen?		
FAU	80	12	"
- Wie bin ich mit den schriftlichen Aufgaben zu Recht gekommen?"		
FAU	80	13	"
"		
FAU	80	14	Nach dem Einlesen bin ich mit den meisten Lerninhalten gut zu Recht gekommen.		
FAU	80	15	"Hier
und da waren ein paar vertiefte Erklärung nötig, welche man sich jedoch in dem
Vorlesungsvideo und anderen Quellen schnell holen konnte."		
FAU	80	16	"Andersherum hat die
Literatur auch geholfen, stark gekürzte Folieninhalte besser zu verstehen und zu
verinnerlichen."		
FAU	80	17	"Bei der schriftlichen Aufgabe war ich am Anfang vorrangig von der Masse
der gegebenen Literatur und der Einteilung dieser überfordert."		
FAU	80	18	"Hier wurde einem jedoch
durch die Hinweise in der Aufgabe gut Abhilfe geleistet."		
FAU	80	19	"Die schriftliche Aufgabe konnte
ich dann mit der gegeben Literatur gut bearbeiten."		
FAU	80	20	"
Reflexion zur Situation nach der Bearbeitung der Thematik Einführung in die Pädagogische
Diagnostik (Lerninhalte, vor allem schriftliche Aufgabe,...)
- Wie zufrieden bin ich mit meinem Lernergebnis (bezogen auf die gesamte Lerneinheit)?"		
FAU	80	21	"
- Wie zufrieden bin ich mit dem Ergebnis meiner schriftlichen Aufgabe?"		
FAU	80	22	"
"		
FAU	80	23	Mit meinem Lernergebnis bin ich gut zufrieden.		
FAU	80	24	"Durch die vertiefte Beschäftigung mit der
Literatur"		
FAU	80	25	"konnten die Inhalte besser aufgenommen werden als bei der reinen
Beschäftigung mit den Vorlesungsfolien."		
FAU	80	26	"
"		
FAU	80	27	"Mit dem Ergebnis meiner schriftlichen Arbeit bin ich auch zufrieden, sehe hier jedoch,
gerade bei Betrachtung der Musterlösung noch Verbesserungsbedarf."		
FAU	80	28	"Ich denke ich habe
mich hier in der Beschäftigung mit der Masse der Literatur an mancher Stelle zu viel mit
Einzelheiten beschäftigt und sollte versuchen mehr das Große und Ganze zu betrachten.
"		
FAU	80	29	"An und für sich denke ich jedoch habe ich auch die schriftliche Aufgabe zu meiner
Zufriedenheit bearbeitet."		
FAU	81	0	"Ähnlich wie bei der Bearbeitung der Aufgabe zum Themenbereich 4 bin ich auch bei der Bearbeitung
dieser Aufgabe vorgegangen."		
FAU	81	1	"Ich habe mir zunächst den Foliensatz zur Pädagogischen Diagnostik
angesehen und die Inhalte zusammengefasst."		
FAU	81	2	"Nachdem dieser Themenbereich nochmal komplexer als
der letzte war, habe ich zusätzlich noch die Folien aus dem Basisseminar herangezogen, die mir einen
weiteren Einblick in die Thematik ermöglicht haben."		
FAU	81	3	"Ich habe außerdem auch zu diesem Themenbereich
die Vorlesungsaufzeichnungen von Professor Doktor Gläser-Zikuda angeschaut, die online zur
Verfügung standen."		
FAU	81	4	"Dann habe ich mir das Fallbeispiel durchgelesen, es zusammengefasst und mir
bereits überlegt, wie ich die Fragen mit meinen Aufzeichnungen beantworten könnte."		
FAU	81	5	"Die erste Aufgabe
fiel mir schwer."		
FAU	81	6	"Das Thema der Pädagogischen Diagnostik schien mir so umfassend und facettenreich
zu sein, dass es mir im ersten Moment unmöglich war „kurz“ zu skizzieren, wie man es strukturieren
kann."		
FAU	81	7	"Aus den Folien und den Videos konnte ich keinen Ansatz erkennen, wie eine solche Strukturierung
aussehen soll und welche die Hauptbestandteile der Pädagogischen Diagnostik sind."		
FAU	81	8	"Diese Frage konnte
ich dann vor allem unter Verwendung der Unterlagen aus dem Basisseminar beantworten, war mir aber
bis zum Ende nicht sicher, ob ich die Aufgabe richtig bearbeite."		
FAU	81	9	"Der Erwartungshorizont hat mir später
gezeigt, dass meine Ausführungen zu kurz und zu oberflächlich waren."		
FAU	81	10	"Vielleicht hätte hier auch eine
andere Formulierung der Aufgabenstellung geholfen."		
FAU	81	11	"Auch bei dieser Aufgabe war es so, dass ich viele
meiner Punkte nicht im Feedback wiedergefunden habe, aber dafür Punkte, die ich dort gefunden habe,
nicht zuordnen konnte."		
FAU	81	12	"Wichtig ist für die Zukunft, dass ich mehr Belege anführe und Fachtermini
verwende."		
FAU	81	13	"Bei der Bearbeitung beider Aufgaben bin ich noch zu einem großen Teil nach Gefühl
gegangen und habe mir die Frage gestellt, wie ich auf die Situation reagieren würde."		
FAU	81	14	"Dadurch wurden
meine Texte etwas zu „schwammig“."		
FAU	81	15	"Auch hier komme ich zu dem Fazit, dass ich trotz der Onlinelehre
versuchen sollte andere Studierende zu finden, die dieselben Aufgaben wie ich bearbeiten, um mich mit
ihnen darüber auszutauschen."		
FAU	82	0	Zu Beginn habe ich mich mit den Materialien der Pädagogischen Diagnostik beschäftigt und sorgfältig durchgearbeitet.		
FAU	82	1	Beim Bearbeiten der Aufgabe musste ich mir die Folien noch einmal anschauen und mich in die Thematik einlesen, da ich die Materialien bereits vor einer Woche bearbeitet habe.		
FAU	82	2	Die Hinweise auf StudOn waren anfangs hilfreich.		
FAU	82	3	"Etwas schwer finde ich das Fallballspiel mit der Theorie zu verknüpfen.
Verglichen mit dem Feedback, habe ich den Aufbau ähnlich gestaltet, allerdings nicht so ausführlich."		
FAU	83	0	Die Bearbeitung der Aufgabe zum Themenbereich 5 ist mir im Großen und Ganzen schwerer gefallen als die vorherige.		
FAU	83	1	Im Bezug auf den ersten Teil der Aufgabe, sprich die Strukturierung des Feldes der Pädagogischen Diagnostik, sind schon die ersten Probleme aufgetreten, da ich schon beim Durchlesen der Vorlesungsfolien nicht so ganz verstanden habe, wie und was alles zusammenhängt.		
FAU	83	2	Im Laufe der Bearbeitung wurde es jedoch mehr oder weniger schlüssiger.		
FAU	83	3	Dabei waren die Denkanstöße sehr hilfreich.		
FAU	83	4	Dennoch ist mir beim Vergleich meiner Bearbeitung mit der Feedbackvariante aufgefallen, dass ich einige Aspekte gar nicht aufgenommen habe und auch diese nicht in den Vorlesungsfolien finden konnte.		
FAU	83	5	"
"		
FAU	83	6	Der zweite Teil der Aufgabe ist mir umso schwerer gefallen, trotz der Tipps und Hinweise, die einem zur Verfügung stehen, hatte ich gar keine Vorstellung, wie ich diese bearbeiten soll.		
FAU	83	7	Beim Vergleich mit der Feedbackvariante ist mir auch aufgefallen, dass ich das Thema nicht wirklich verstanden habe und nicht annähernd eine solch ausführliche Lösung zustande gebracht hätte.		
FAU	83	8	Jedoch hat es mir klar gezeigt, wo meine Defizite liegen und welche Lerninhalte ich mir nochmal ausführlicher erarbeiten muss.		
FAU	84	0	Die Aufgabe sieht vor, dass eine Reflexion zur zurückliegenden Lern- und Arbeitsphase angefertigt werden soll.		
FAU	84	1	Es geht also darum, sich die eigenen Erfahrungen und Einsichten bewusst zu machen und diese zu strukturieren.		
FAU	84	2	"Die Reflexion hilft also zukünftige Lernprozesse (noch) besser zu gestalten.

Das Einfinden in die Struktur des Miniportfolios zu Thema 5 fiel mir deutlich leichter, da ich sie schon aus der Bearbeitung zu Thema 4 kannte."		
FAU	84	3	Auch konzentrierte ich mich diesmal nur auf die eingestellten Videos und die Vorlesungsunterlagen und ignorierte die Materialien aus Basisseminar und Tutorium, da ich davon ausging, dass das Wesentliche bereits in ersteren beinhaltet sein würde.		
