class_id	student_id	question_id	sentence	translation	Unnamed: 5	label_ref	label_sent	gibbs	Unnamed: 9
dundee	122	1	Sie sollte auch auf allen Ebenen innerhalb des Bildungswesens eingesetzt werden, nicht nur von Lehrern im Klassenzimmer.	It should also be used at all levels within education, not just by teachers in the classroom.  		0.0	3.0	0	
dundee	122	1	"Doch was ist eigentlich ein ""Enquiring Practitioner""?"	"But what actually is an ""Enquiring Practitioner""?"		0.0	3.0	2	
dundee	122	1	Ein neugieriger Praktiker ist jemand, der über ein profundes Wissen und Verständnis seines Berufs verfügt und gleichzeitig die Fähigkeit besitzt, diesen zu kritisieren.	An inquiring practitioner is someone who has a deep knowledge and understanding of their profession while also having the ability to critique it.		0.0	3.0	0	
dundee	122	1	Sie sollten dann sicherstellen, dass sie ihre Stimme nutzen, um sie mit gleichgesinnten Fachleuten zu teilen.	They should then ensure they use their voice to share with like-minded professionals.		0.0	3.0	2	
dundee	122	1	Sie sollten sich über die Auswirkungen ihrer Erkenntnisse im Klaren sein und in der Lage sein, diese zu belegen, indem sie alle interessanten Punkte weiter untersuchen.	They should be clear about the implications of their findings and be able to back them up by further investigating any points of interest.		1.0	4.0	2	
dundee	122	1	Reflektierende Lehrer sind wichtig, da sie die Fähigkeit haben, darüber nachzudenken, was in ihrem Unterricht passiert ist, sowohl was gut als auch was nicht gut gelaufen ist, so dass sie dann Lösungen finden können, um ihren Unterricht in Zukunft zu verbessern.	Reflective teachers are important because they have the ability to reflect on what happened in their classroom, both what went well and what did not go well, so that they can then find solutions, to improve their teaching in the future.		0.0	3.0	3	
dundee	122	1	Dadurch können diese Lektionen konkreter werden, da die Lehrerin klare Vorstellungen davon hat, was sie damit erreichen will, und sie im Wesentlichen effektiver gestalten kann.	This allows these lessons to become more concrete as the teacher has clear ideas of what she wants to accomplish with them and can essentially make them more effective.		1.0	4.0	3	
dundee	122	1	Diese reflektierenden Praktiker sind die wertvollsten Praktiker, da sie ihre Reflexion nutzen können, um sie in ihrem Beruf zu unterstützen.	These reflective practitioners are the most valuable practitioners because they can use their reflection to help them in their profession.		0.0	3.0	3	
dundee	122	1	Wenn man ein forschender Praktiker ist, muss man auch mit anderen zusammenarbeiten.	If you are a research practitioner, you also need to collaborate with others.		1.0	4.0	0	
dundee	122	1	Indem wir Ideen und Erfahrungen mit Menschen aus anderen Bereichen austauschen, gewinnen wir ein breiteres Verständnis für diese Themenbereiche.	By sharing ideas and experiences with people from other fields, we gain a broader understanding of these topics.		1.0	4.0	0	
dundee	122	1	Dies ist für uns als Lehrer äußerst vorteilhaft, um die Dinge aus einer anderen Perspektive zu sehen.	This is extremely beneficial for us as teachers to see things from a different perspective.		1.0	4.0	2	
dundee	122	1	Es ist auch nützlich, da es uns einen Einblick gibt, wo wir neue Quellen finden können und was im Bildungssektor derzeit von Interesse ist.	It is also useful because it gives us insight into where we can find new sources and what is currently of interest in the education sector.		0.0	2.0	3	
dundee	122	1	Es gibt einige Herausforderungen bei der Befragung von Praktikern.	There are some challenges in interviewing practitioners.		0.0	2.0	2	
dundee	122	1	Lehrer haben bereits eine Menge Verantwortung und es ist manchmal schwer, ständig zusätzliche Arbeit zu leisten, die zu allem hinzukommt.	Teachers already have a lot of responsibilities and it is sometimes hard to constantly have additional work on top of everything.		0.0	2.0	2	
dundee	122	1	Es gibt auch Fälle, in denen diejenigen, mit denen wir zusammenarbeiten, nicht entgegenkommend sind und nicht interessiert zu sein scheinen.	There are also instances where those we work with are not forthcoming and don't seem interested.		0.0	2.0	0	
dundee	122	1	Das ist sehr nachteilig für die eigene Motivation, wenn jemand, mit dem man zusammenarbeitet, desinteressiert zu sein scheint.	This is very detrimental to one's motivation when someone you work with seems disinterested.		0.0	3.0	2	
dundee	122	1	"Als Lehramtsstudenten haben wir zugestimmt, ""lebenslang"" zu lernen."	"As student teachers, we have agreed to be ""lifelong"" learners."		0.0	4.0	2	
dundee	122	1	Die Praxisbefragung ist eine sehr nützliche Möglichkeit, dies zu tun.	Practice inquiry is a very useful way to do this.		0.0	3.0	2	
dundee	122	1	Es bedeutet, dass wir professionelle Meinungen entwickeln können, während wir sie ständig in Frage stellen, um sicherzustellen, dass wir die beste Qualität des Wissens haben.	It means we can develop professional opinions while constantly challenging them to ensure we have the best quality knowledge.		1.0	4.0	3	
dundee	122	1	Als Lehramtsstudent kann ich dies nutzen, um neue Erkenntnisse über die neuesten Bildungstheorien zu gewinnen.	As a student teacher, I can use this to gain new knowledge about the latest educational theories.		0.0	3.0	5	
dundee	122	1	Dies wird es mir dann ermöglichen, sie in der nahen Zukunft und innerhalb meines Studiums anzuwenden.	This will then allow me to apply them in the near future and within my degree program.		1.0	4.0	2	
dundee	122	1	Es wird mich ermutigen, mit unserem sich ständig verändernden Bildungssystem auf dem Laufenden zu bleiben, und mich daran erinnern, wie wichtig es ist, mein Wissen über Bildung weiterzuentwickeln.	It will encourage me to stay current with our ever-changing education system and remind me of the importance of continuing to develop my knowledge of education.		0.0	3.0	2	
dundee	122	1	Werte	Values		0.0	3.0	0	
dundee	122	1	Unsere beruflichen Werte sind unsere Überzeugungen und Prinzipien, die uns in unserem gewählten Beruf als Lehrer leiten.	Our professional values are our beliefs and principles that guide us in our chosen profession as teachers.		0.0	3.0	0	
dundee	123	1	Sie spiegeln das wider, was wir für moralisch richtig halten, wie z. B. Standards, Ethik und Praktiken.	They reflect what we believe is morally right, such as standards, ethics, and practices.		1.0	3.0	3	
dundee	123	1	Diese sind unseren persönlichen Werten sehr ähnlich, die ebenfalls unsere Moral widerspiegeln, aber mehr auf unsere individuellen Bedürfnisse ausgerichtet sind.	These are very similar to our personal values, which also reflect our morals, but are more focused on our individual needs.  		1.0	4.0	2	
dundee	123	1	Meine persönlichen Werte spielten eine große Rolle bei meiner Entscheidung, in den Lehrerberuf einzusteigen.	My personal values played a big role in my decision to enter the teaching profession.		1.0	4.0	2	
dundee	123	1	Es ist wichtig, dass sich die Kinder bei ihrem Lehrer wohlfühlen, damit sie lernen und jeden Tag in die Schule kommen wollen.	It is important that children feel comfortable with their teacher so that they learn and want to come to school every day.		1.0	4.0	3	
dundee	123	1	Ich glaube, dass meine Freundlichkeit einer der wichtigsten Werte ist, die ich habe, und die für mich als Lehrer wesentlich sein werden.	I believe that my kindness is one of the most important values that I have and will be essential to me as a teacher.		0.0	3.0	2	
dundee	123	1	Ein freundlicher Lehrer ist jemand, dem ein Kind vertrauen kann und von dem es hoffentlich gerne fünf Tage in der Woche lernt.	A kind teacher is someone a child can trust and hopefully enjoy learning from five days a week.		0.0	3.0	0	
dundee	123	1	Ich bin zu einem respektvollen Menschen erzogen worden.	I was raised to be a respectful person.		1.0	4.0	0	
dundee	123	1	Das wird mir auch als Lehrer zugute kommen, denn ich weiß, dass es mir leicht fallen wird, meine Kollegen und meine Schüler zu respektieren.	This will benefit me as a teacher as well, because I know it will be easy for me to respect my colleagues and my students.  		1.0	4.0	3	
dundee	123	1	Als ich die Entscheidung traf, welchen Beruf ich ergreifen wollte, wusste ich, dass es etwas sein musste, das mir nicht nur Spaß machen, sondern an dem ich auch wachsen würde.	When I made the decision of what career I wanted to enter, I knew it had to be something that I would not only enjoy, but also grow from.		0.0	3.0	3	
dundee	123	1	In Bezug auf meine persönlichen Werte ist der Lehrerberuf perfekt.	In terms of my personal values, being a teacher is perfect.		1.0	4.0	2	
dundee	123	1	Es gibt mir die Möglichkeit, meine Liebe zu den Fächern zu zeigen, für die ich eine echte Leidenschaft habe, und erlaubt mir, als Person zu wachsen, indem ich mehr über diejenigen lerne, mit denen ich mich nicht so viel beschäftigt habe.	It gives me the opportunity to show my love for the subjects I have a real passion for, and allows me to grow as a person by learning more about those I haven't engaged with as much.		1.0	4.0	3	
dundee	123	1	Ich habe sehr gute ethische Werte, und ich glaube, dass ich sie im Unterricht gut anwenden kann.	I have very good ethical values, and I believe I can apply them well in the classroom.		1.0	4.0	2	
dundee	123	1	Wenn ich an die Grund- und Sekundarschule zurückdenke, waren die Lehrer, die den größten Einfluss auf mich hatten, immer diejenigen, die ich als freundlich empfand.	When I think back to elementary and secondary school, the teachers that had the biggest impact on me were always the ones that I felt were kind.		0.0	4.0	2	
dundee	123	1	Ich möchte diese Person, dieser Lehrer sein.	I want to be that person, that teacher.		0.0	3.0	5	
dundee	36	1	Es lässt sich nicht leugnen, dass es viele Veränderungen zwischen den Klassenzimmern von früher und denen von heute gegeben hat.	There is no denying that there have been many changes between the classrooms of the past and those of today.		0.0	3.0	2	
dundee	36	1	Eine wirklich wichtige Veränderung ist die zunehmende Anerkennung der Bedeutung von GESPRÄCH.	One really important change is the increasing recognition of the importance of TALK.		0.0	3.0	2	
dundee	36	1	Die didaktischen Methoden, bei denen der Lehrer spricht und die Kinder zuhören, werden in Frage gestellt, um Platz für Untersuchungen, Nachfragen, Diskussionen und Entdeckungen zu schaffen.	Didactic methods in which the teacher talks and the children listen are being challenged to make room for inquiry, questioning, discussion, and discovery.		0.0	3.0	0	
dundee	36	1	Individuelle Schreibtische.	Individual desks.		0.0	3.0	0	
dundee	36	1	Eine meiner Kommilitoninnen veröffentlichte kürzlich einen Beitrag über die Einrichtung von Klassenzimmern.	One of my fellow students recently published a post about classroom layout.		0.0	3.0	0	
dundee	36	1	Ihr Beitrag hebt die Idee hervor, dass wir jetzt Umgebungen schaffen, die darauf abzielen, Gespräche zu ermöglichen.	Her post highlights the idea that we are now creating environments that aim to facilitate conversations.		0.0	2.0	0	
dundee	36	1	Das ist ein weiter Weg von den Einzeltischen und dem einsamen Lernen der Vergangenheit.	This is a far cry from the single desks and solitary learning of the past.		0.0	3.0	2	
dundee	36	1	(Siehe den oben erwähnten Beitrag hier)	(See the above post here).		0.0	4.0	0	
dundee	36	1	Dieser Ansatz zum Lehren und Lernen hat viele Vorteile.	This approach to teaching and learning has many benefits.		1.0	3.0	2	
dundee	36	1	Diskussionen, sei es in der ganzen Klasse, in Kleingruppen oder in Paaren, können helfen, die Schüler zu engagieren, indem sie ihnen das Gefühl geben, an ihrem eigenen Lernen beteiligt zu sein.	Discussions, whether whole-class, small-group, or paired, can help engage students by making them feel involved in their own learning.		1.0	3.0	0	
dundee	36	1	Klassengespräche und Diskussionen können es dem Lehrer auch ermöglichen, Fehler und Missverständnisse zu bemerken und anzusprechen.	Class discussions can also allow the teacher to notice and address errors and misconceptions.		0.0	3.0	2	
dundee	36	1	Es gibt auch Herausforderungen, die bei der Förderung von Gesprächen im Klassenzimmer auftreten können.	There are also challenges that can arise when promoting classroom talk.		1.0	3.0	2	
dundee	36	1	Es ist möglich, dass einige wenige Schüler die Diskussion dominieren, während andere sich zurücklehnen und sich nicht beteiligen.	It is possible for a few students to dominate the discussion while others sit back and do not participate.		1.0	3.0	2	
dundee	36	1	Es kann auch der Fall sein, dass die Schüler einander nicht zuhören, sondern unbedingt etwas sagen wollen, auch wenn es nicht relevant für die vorhergehenden Punkte ist, die gemacht wurden.	It may also be the case that students do not listen to each other, but are eager to say something, even if it is not relevant to the previous points that were made.		1.0	4.0	3	
dundee	36	1	Wenn ein Lehrer Gespräche und Diskussionen in seiner Klasse effektiv einsetzen will, ist es wichtig, dass er Regeln und Grenzen aufstellt.	If a teacher wants to use conversation and discussion effectively in his or her classroom, it is important to establish rules and boundaries.		0.0	3.0	2	
dundee	36	1	Damit diese Regeln funktionieren, sollten die Kinder an ihrer Aufstellung beteiligt sein.	For these rules to work, the children should be involved in setting them up.		0.0	3.0	2	
dundee	36	1	Regeln sollten besprochen werden und in einer Sprache ausgedrückt werden, die die Kinder verstehen können.	Rules should be discussed and expressed in language that the children can understand.		1.0	4.0	2	
dundee	36	1	Auf diese Weise sind die Regeln sinnvoller und die Kinder werden sie eher befolgen.	This way, the rules make more sense and the children are more likely to follow them.  		0.0	3.0	3	
dundee	36	1	Klassenzimmer für Gruppengespräche einrichten.	Set up classrooms for group discussions. 		0.0	3.0	0	
dundee	36	1	Die Regeln sollten auch im Klassenzimmer ausgehängt werden und die Kinder sollten regelmäßig daran erinnert werden.	The rules should also be posted in the classroom and children should be reminded regularly.		0.0	4.0	2	
dundee	36	1	Unten sehen Sie ein schönes Video von Education Scotland, in dem Kinder gemeinsam überlegen, wie sie zu einer Diskussion beitragen können.	Below is a nice video from Education Scotland of children working together to figure out how to contribute to a discussion.		0.0	3.0	2	
dundee	36	1	Einige Regeln, die ich in meinem Klassenzimmer fördern werde, sind:  Warte, bis du an der Reihe bist -	Some rules I will promote in my classroom are:  Wait your turn -.		1.0	3.0	5	
dundee	36	1	Wenn Kinder damit Schwierigkeiten haben, kann ich einen visuellen Hinweis verwenden.	If children have difficulty with this, I may use a visual cue.		0.0	3.0	3	
dundee	36	1	"Ein Beispiel dafür, das ich mit Vorschulkindern verwendet habe, ist ein ""Redestab""."	"An example of this that I have used with preschoolers is a ""talking stick""."		0.0	3.0	0	
dundee	36	1	Die Person, die den Stock hält, ist die einzige Person, die sprechen darf.	The person holding the stick is the only person allowed to talk.		0.0	3.0	0	
dundee	36	1	Sobald sie fertig ist, wird der Stock an eine andere Person weitergegeben.	Once she is done, the stick is passed to another person.		0.0	3.0	0	
dundee	36	1	Andere respektieren - das bedeutet, dem Sprecher aktiv zuzuhören und nicht zu sprechen, während jemand anderes spricht.	Respecting others - this means actively listening to the speaker and not talking while someone else is talking.		0.0	3.0	3	
dundee	36	1	Denken	Think		0.0	3.0	0	
dundee	36	1	Wenn die Kinder einen Beitrag leisten, sollten sie sich fragen: Ist er hilfreich?	When children make a contribution, they should ask themselves: is it helpful?		0.0	3.0	2	
dundee	36	1	Ist es relevant?	Is it relevant?		0.0	3.0	3	
dundee	36	1	Sprechen und Lernen.	Speaking and Learning.		1.0	3.0	0	
dundee	36	1	Weitere Regeln können je nach den Bedürfnissen der Klasse hinzugefügt werden, ich würde jedoch versuchen, nicht mehr als 5 Regeln aufzustellen, da eine große Liste entmutigend und für die Kinder nicht zugänglich ist.	More rules can be added depending on the needs of the class, but I would try to make no more than 5 rules as a large list is daunting and not accessible to the children.       		0.0	3.0	5	
dundee	36	1	Nach meinem Praktikumsblock möchte ich dieses Thema erneut aufgreifen.	After my internship block, I would like to revisit this topic.		1.0	3.0	5	
dundee	36	1	"Ich werde beobachten, welche ""Klassenregeln"" es in meiner Klasse gibt und wie der Lehrer diese verstärkt."	"I will observe what ""class rules"" are in my class and how the teacher reinforces them."		1.0	3.0	5	
dundee	36	1	Ich werde auch beobachten, wie die Klassendiskussion genutzt wird und wie viele Gruppengespräche, Paargespräche, Gespräche mit der ganzen Klasse und Einzelarbeit stattfinden.	I will also observe how class discussion is used and how much group talk, pair talk, whole class talk, and individual work takes place.		0.0	3.0	5	
dundee	22	1	Vintage, Buchillustration, Literatur, Shakespeare	Vintage, book illustration, literature, Shakespeare		0.0	4.0	0	
dundee	22	1	Ich habe es schon einmal gesagt und ich werde es wieder sagen - ich liebe Geschichten!	I've said it before and I'll say it again - I love stories!		0.0	4.0	2	
dundee	22	1	Ich habe immer mindestens 2 Bücher auf meinem Nachttisch liegen, und wenn ich im Kinderzimmer arbeite, gehört die Geschichtenzeit zu meinen Lieblingszeiten des Tages.	I always have at least 2 books on my nightstand, and when I'm working in the nursery, story time is one of my favorite times of the day.		1.0	4.0	2	
dundee	22	1	Es ist eine Chance, zur Ruhe zu kommen, zu entspannen und sich in einer anderen Welt zu verlieren.	It's a chance to quiet down, relax, and get lost in another world.		0.0	3.0	0	
dundee	22	1	Während des RME-Inputs an diesem Nachmittag diskutierten wir, wie verschiedene Geschichtenbücher verwendet werden können, um die moralische Entwicklung von Kindern zu erforschen.	During the RME input that afternoon, we discussed how different storybooks can be used to explore children's moral development.		0.0	3.0	0	
dundee	22	1	Diese Geschichten können religiös sein (z.B. Gleichnisse aus der Bibel oder Geschichten aus anderen religiösen Texten) oder auch nicht-religiös (z.B. traditionelle Märchen oder andere Kinderbücher).	These stories can be religious (e.g., parables from the Bible or stories from other religious texts) or non-religious (e.g., traditional fairy tales or other children's books).  		1.0	3.0	0	
dundee	22	1	In diesem Beitrag habe ich eine Geschichte ausgewählt, von der ich denke, dass sie mit einer Klasse verwendet werden könnte, um moralisches Handeln zu erkunden.	In this post, I have chosen a story that I think could be used with a class to explore moral action. 		0.0	3.0	0	
dundee	22	1	Die Geschichte, die ich ausgewählt habe, ist: Der klügste Riese der Stadt (Julia Donaldson).	The story I chose is, The Smartest Giant in Town (Julia Donaldson).		0.0	4.0	0	
dundee	22	1	Diese Geschichte wäre für Kinder in den jüngeren Stufen der Grundschule geeignet.	This story would be appropriate for children in the younger grades of elementary school.    		0.0	3.0	2	
dundee	22	1	In dieser Geschichte hat George, der Riese, genug davon, ungepflegt auszusehen, und gönnt sich ein paar schicke neue Kleider.	In this story, George the giant has had enough of looking unkempt and treats himself to some fancy new clothes.		0.0	3.0	0	
dundee	22	1	Zufrieden macht er sich auf den Heimweg, wo er auf verschiedene hilfsbedürftige Personen trifft.	Satisfied, he makes his way home, where he meets several people in need of help.		0.0	3.0	0	
dundee	22	1	George ist ein freundlicher Riese und hilft seinen Freunden gerne, und zwar auf eine Art und Weise, die nur zufällig mit seinen schönen neuen Kleidungsstücken zu tun hat!	George is a friendly giant and likes to help his friends in ways that just happen to be related to his nice new clothes!		0.0	3.0	0	
dundee	22	1	Am Ende hat er alle seine neuen Kleider aufgegeben und trägt wieder sein altes, schmuddeliges Gewand.	By the end, he has given up all of his new clothes and is back to wearing his old, grungy garb.		0.0	4.0	4	
dundee	22	1	Als George dann endlich nach Hause kommt, sind alle Freunde, denen er geholfen hat, da, um ihm zu danken und ihm ein Geschenk zu geben.	When George finally gets home, all the friends he helped are there to thank him and give him a gift.  		1.0	4.0	4	
dundee	22	1	Was ich aus der Geschichte mitgenommen habe: George ist bereit, Opfer zu bringen, um das zu tun, was er für richtig hält - er gibt sogar seine brandneuen Kleider auf, die ihm so viel Freude bereitet haben.	What I took away from the story: George is willing to make sacrifices to do what he feels is right - he even gives up his brand new clothes that have brought him so much joy.		0.0	4.0	4	
dundee	22	1	Indem er anderen hilft, ist George in der Lage, sein Glück zu verbreiten, und am Ende entdeckt er ein noch größeres Glück mit seinen Freunden.	By helping others, George is able to spread his happiness, and in the end, he discovers an even greater happiness with his friends.		1.0	3.0	0	
dundee	22	1	Ich würde in regelmäßigen Abständen innehalten, um die Kinder zu ermutigen, darüber zu sprechen, was die Figuren vielleicht fühlen.	I would pause periodically to encourage the children to talk about what the characters might be feeling.		1.0	3.0	5	
dundee	22	1	Nach dem Lesen würde ich die Kinder ermutigen, an eine Zeit zu denken, in der jemand nett zu ihnen war oder in der sie nett zu jemand anderem waren.	After reading, I would encourage the children to think of a time when someone was kind to them or when they were kind to someone else.		1.0	4.0	5	
dundee	22	1	"Die Idee der Freundlichkeit und des Helfens anderer ist eine, die auch in religiösen Texten (wie ""Der barmherzige Samariter"") behandelt wird, und es wäre interessant, einige Vergleiche anzustellen."	"The idea of kindness and helping others is one that is also covered in religious texts (like ""The Good Samaritan""), and it would be interesting to make some comparisons.     "		1.0	3.0	0	
dundee	22	1	Ich denke, dass eine Lektion wie diese die folgenden E's und O's abdecken könnte: Ich entwickle ein zunehmendes Bewusstsein und Verständnis für meine eigenen Überzeugungen und setze sie auf positive Weise in die Tat um.	I think a lesson like this could cover the following E's and O's: I develop an increasing awareness and understanding of my own beliefs and put them into action in a positive way.		1.0	4.0	2	
dundee	22	1	Ich kann mein Verständnis für Werte wie Fürsorge, Teilen, Fairness, Gleichheit und Liebe zeigen.	I am able to demonstrate my understanding of values such as caring, sharing, fairness, equality, and love.		0.0	3.0	0	
dundee	26	1	Dieses Lied fasst ziemlich genau meine Erinnerung an das Lernen einer modernen Fremdsprache (MFL) in der Grundschule zusammen.	This song pretty much sums up my memory of learning a modern foreign language (MFL) in elementary school.		0.0	2.0	0	
dundee	26	1	Wir lernten es, bis wir blau im Gesicht waren, und sangen es dann in einer Versammlung für den Rest der Schule.	We learned it until we were blue in the face, and then sang it in an assembly for the rest of the school.		1.0	3.0	0	
dundee	26	1	Ich bin mir sicher, dass wir noch ein paar andere Grundlagen gelernt haben (Bonjour, ca va, au revoir), aber es ist interessant, dass dieses Lernen erst in der 6. Klasse stattfand (in England - das letzte Jahr der Grundschule) und von einem spezialisierten Lehrer unterrichtet wurde.	I'm sure we learned a few other basics (bonjour, ca va, au revoir), but it's interesting that this learning didn't happen until 6th grade (in England - the last year of elementary school) and was taught by a specialized teacher.		0.0	3.0	2	
dundee	26	1	Natürlich ist es schon lange her, dass ich in der Grundschule war (oh, da fühle ich mich alt)	Of course, it's been a long time since I was in elementary school (oh, that makes me feel old).		0.0	3.0	0	
dundee	26	1	und die Bildungsansätze ändern sich ständig.	and educational approaches change all the time.		0.0	3.0	0	
dundee	26	1	In Schottland gibt es jetzt den 1+2-Ansatz, der sicherstellen soll, dass Kinder die Möglichkeit haben, von der ersten Klasse an eine moderne Sprache zu lernen (Education Scotland, undatiert).	In Scotland, there is now the 1+2 approach to ensure that children have the opportunity to learn a modern language from Year 1 (Education Scotland, undated).		0.0	3.0	0	
dundee	26	1	Dies ist in England etwas anders, wo Sprachen in den Key Stages 2-3 (Alter 7-14) unterrichtet werden müssen (Long und Bolton, 2016).	This is somewhat different in England, where languages must be taught at Key Stages 2-3 (ages 7-14) (Long and Bolton, 2016).		1.0	3.0	2	
dundee	26	1	Der Grund für den Beginn des Sprachunterrichts in diesen früheren Altersstufen könnte auf Untersuchungen zurückzuführen sein, die nahelegen, dass:     ...ein früher Beginn zu frühen Erfolgen führen kann, wie z.B. zu verbesserten Kommunikationsfähigkeiten, einer positiven Einstellung gegenüber Sprachen und Kulturen und einem erhöhten metasprachlichen und metakognitiven Bewusstsein... (Kirsch, 2012)	The reason for beginning language instruction at these earlier ages may be due to research suggesting that:     ...an early start can lead to early successes, such as improved communication skills, positive attitudes toward languages and cultures, and increased meta-linguistic and metacognitive awareness.... (Kirsch, 2012)		0.0	3.0	3	
dundee	26	1	Von Grundschullehrern wird erwartet, dass sie Unterricht in modernen Sprachen erteilen, so wie sie es auch für alle anderen Bereiche des Lehrplans tun.	Elementary teachers are expected to provide instruction in modern languages, just as they do for all other areas of the curriculum.		1.0	3.0	0	
dundee	26	1	Dennoch habe ich während meines Praktikums und der Zeit, die ich als Freiwilliger in einer Klasse der Stufe 2 verbracht habe, sehr wenig Unterricht in diesem Bereich gesehen.	Yet, I saw very little teaching in this area during my internship and the time I spent volunteering in a Grade 2 class.		1.0	3.0	0	
dundee	26	1	Das mag zum Teil daran liegen, dass für den Zugang zu den Lehramtsstudiengängen keine Qualifikation in modernen Sprachen erforderlich ist und viele Leute diese Fähigkeiten nicht mehr anwenden, seit sie selbst die Schule verlassen haben.	This may be partly because qualifications in modern languages are not required for entry to teaching courses, and many people have not used these skills since they themselves left school.		1.0	3.0	4	
dundee	26	1	Damit will ich nicht andeuten, dass ich der Meinung bin, dass Kandidaten eine höhere Qualifikation in modernen Sprachen haben	By this I do not mean to imply that I think candidates should have a higher qualification in modern languages		0.0	3.0	3	
dundee	26	1	SOLLTEN	SHOULD		0.0	3.0	0	
dundee	26	1	(denn das würde bedeuten, dass viele abgelehnt werden, die zu erstaunlichen Lehrern werden könnten).	(because that would mean rejecting many who could become amazing teachers).		1.0	3.0	3	
dundee	26	1	Aber für diejenigen unter uns, die vielleicht etwas eingerostet sind oder denen es an Selbstvertrauen mangelt, müssen wir besonders hart daran arbeiten, unser eigenes professionelles Lernen und unsere eigene Entwicklung voranzutreiben, um den Kindern die bestmögliche Bildung zu bieten.	But for those of us who may be a little rusty or lacking in confidence, we need to work extra hard to advance our own professional learning and development to provide the best education possible for children.		0.0	3.0	5	
dundee	26	1	Um uns bei dieser beruflichen Entwicklung zu unterstützen, bietet die Universität einige MFL-Workshops an.	To help us with this professional development, the university offers some MFL workshops.		1.0	3.0	0	
dundee	26	1	Ich nehme an den Französisch- und Spanisch-Workshops teil, da ich in der Vergangenheit Französisch gelernt habe (wie bereits erwähnt in der Grundschule und dann bei einem katastrophalen Versuch in der weiterführenden Schule) und hoffe, dass ich dadurch einen Ausgangspunkt habe, auf dem ich aufbauen kann.	I am attending the French and Spanish workshops because I have studied French in the past (as mentioned in elementary school and then in a disastrous attempt in secondary school) and hope that this will give me a starting point to build upon.		1.0	3.0	3	
dundee	26	1	Unsere erste Workshop-Sitzung begann mit diesem Video:    Das erregte meine Aufmerksamkeit und brachte mich sofort zurück in meine Zeit im Kindergarten, wo die Kinder dieses Lied (die englische Version) liebten und es Zeiten gab, in denen es auf Wiederholung gespielt wurde.	Our first workshop session started with this video:    It caught my attention and immediately took me back to my kindergarten days, where the kids loved this song (the English version) and there were times when it was played on repeat.		1.0	4.0	2	
dundee	26	1	Mir gefällt die Idee, dieses Lied als Aufmerksamkeitsverstärker/Unterrichtsbeginn zu verwenden, da es lustig und ein bisschen albern ist und die Kinder wahrscheinlich zum Reden bringt.	I like the idea of using this song as an attention grabber/lesson starter as it is fun and a bit silly and likely to get the kids talking.		1.0	3.0	3	
dundee	26	1	Sie können vielleicht auch Verbindungen herstellen, wenn sie die englische Version gehört haben.	They may also be able to make connections after hearing the English version.		0.0	3.0	3	
dundee	26	1	Während des gesamten Workshops demonstrierte Carrie verschiedene aktive Lernstrategien und ließ uns daran teilnehmen.	Throughout the workshop, Carrie demonstrated several active learning strategies and had us participate.		0.0	3.0	0	
dundee	26	1	"Eine davon war, eine Handlung und ein französisches Wort zu beobachten und dann zu wiederholen (z. B. winkte Carrie mit der Hand, während sie ""Bonjour"" sagte, und die Klasse sollte dasselbe tun)."	"One was to observe an action and a French word and then repeat it (e.g., Carrie waved her hand while saying ""Bonjour"" and the class was to do the same)."		1.0	4.0	0	
dundee	26	1	Ich hatte das Gefühl, dass diese Aktivität effektiv war, da es viele Wiederholungen gab und die Handlung dem Wort eine zusätzliche Bedeutung gab.	I felt that this activity was effective because there was a lot of repetition and the action added meaning to the word.		0.0	3.0	3	
dundee	26	1	Das Reagieren als ganze Klasse oder sogar in Tischgruppen nahm die Angst, etwas falsch zu machen, und ermutigte alle zur Teilnahme.	Reacting as a whole class or even in table groups took away the fear of doing something wrong and encouraged everyone to participate.		0.0	3.0	0	
dundee	26	1	"Es gab auch Möglichkeiten, diese Aktivität zu erweitern, z. B. durch ein ""Simon Says""-Wettbewerbselement."	"There were also opportunities to expand on this activity, such as a ""Simon Says"" competition element. "		0.0	3.0	2	
dundee	26	1	Am Ende der Sitzung wurden wir gebeten, uns eine Aktivität auszudenken, um die Fähigkeiten zum Sprechen und Zuhören zu stärken.	At the end of the session, we were asked to come up with an activity to strengthen speaking and listening skills. 		1.0	3.0	0	
dundee	26	1	Eine einfache Aktivität, die ich für die Entwicklung dieser Fähigkeiten nutzen könnte, ist die Einführung einer einfachen Unterrichtssprache in den Sportunterricht.	One simple activity that I could use to develop these skills is to introduce simple classroom language into the physical education class. 		1.0	3.0	3	
dundee	26	1	Die Lehrkraft würde wahrscheinlich zunächst die Rolle des Lehrers übernehmen, aber die Kinder könnten auch abwechselnd die Wörter rufen, um die Sprechfertigkeit zu stärken.	The teacher would probably take the role of teacher first, but the children could also take turns calling out the words to reinforce speaking skills.		1.0	3.0	3	
dundee	26	1	Um das Verständnis zu überprüfen, könnte der Lehrer die Kinder die Bedeutung rufen lassen, während sie die Aktion ausführen.	To check for understanding, the teacher could have the children call out the meaning as they perform the action.		1.0	3.0	3	
dundee	26	1	Wenn die Kinder sicher werden, kann der Lehrer auch zwischen dem Unterricht auf Französisch und Englisch wechseln.	When the children become confident, the teacher could also alternate between teaching in French and English.		1.0	3.0	3	
dundee	26	1	Der Workshop hat mir geholfen zu erkennen, dass es einige große Lücken in meinem Wissen gibt.	The workshop helped me realize that there are some big gaps in my knowledge.		0.0	3.0	2	
